Time,Url,Question,Answer,點閱數,資料更新,資料檢視,資料維護
2023-12-17 12:52:06,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=4B6DE75E38AA4093,低收入戶及中低收入專用垃圾袋補助金額？按戶還是按人計算？, 每年每人發放專用垃圾袋現金補助190元，以現金匯款方式匯入申請低收或中低收入戶身分時所提供予社會局的郵局或銀行帳戶。 ,5781.0,112-11-15 13:57,112-11-15 13:57,臺北市政府環境保護局資源循環管理科
2023-12-17 12:52:09,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=9A62CA424467FEA4,參觀山水綠生態公園如何辦理？, 若係機關、團體需導覽簡報者，請先行電話聯絡，再來函環境保護局。廢棄物處理場地址：臺北市南港區南深路37號　電話：(02)2651-1434轉126。  ,4556.0,112-11-15 11:23,112-11-15 11:23,臺北市政府環境保護局廢棄物處理場
2023-12-17 12:52:11,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=E39D494A5CAAD9A5,環境保護局山水綠生態公園交通問題？, (1)搭乘公共運輸公車：679號公車（動物園至南港）至福聖宮(山水綠生態公園)站捷運：捷運木柵站轉679號公車（動物園至南港）至福聖宮(山水綠生態公園)站南港展覽館站轉679號公車（南港至動物園）至福聖宮(山水綠生態公園)站(2)自行開車高速公路：國道3號於中央研究院（南深路）交流道下直走爬坡至山水綠生態公園一般道路：研究院路接舊莊街轉南深路至山水綠生態公園山水綠生態公園地址為臺北市南港區南深路37號。山水綠生態公園電話：(02)2651-4865 ,10862.0,112-11-15 11:24,112-11-15 11:24,臺北市政府環境保護局廢棄物處理場
2023-12-17 12:52:13,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=56D62D85F0C631B2,環境保護局山水綠生態公園及福德坑環保復育園區開放時間？, 一、山水綠生態公園：　　夏季（5月至10月）上午5時至下午9時、冬季（11月至4月）上午6時至下午8時。       (自110年3月1日起每週一休園) 二、福德坑環保復育園區：　　每日上午6時至下午7時。(每週一休園)  ,4631.0,112-11-15 11:25,112-11-15 11:25,臺北市政府環境保護局廢棄物處理場
2023-12-17 12:52:16,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=8411A77E9BB630B5,本地位處縣市交界，時有外縣市民眾攜帶垃圾棄置於本地，請說明外縣市民眾在本市投遞垃圾，是否亦應使用專用垃圾袋？," 是的，凡接受本市環保局垃圾清除處理服務者，排出垃圾均應購買本市專用垃圾袋，惟使用專用垃圾袋之垃圾包仍應依本市環保局規定時間、方式排出，不得任意棄置，否則，仍屬違反廢棄物清理法行為，環保局將予以告發，處新臺幣3,600元至6,000元之罰款。 ",3354.0,112-11-14 18:33,112-11-14 18:33,臺北市政府環境保護局環境清潔管理科
2023-12-17 12:52:18,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=D747658391B02299,已使用專用垃圾袋盛裝之垃圾包，可否置於其他塑膠袋、紙箱或其他容器中交給環保局垃圾車清理？, 原則上，交給環保局清理的垃圾都必須裝在專用垃圾袋內，故不能再用其他塑膠袋、紙箱或其他容器盛裝垃圾。 ,3935.0,112-11-14 18:23,112-11-14 18:23,臺北市政府環境保護局環境清潔管理科
2023-12-17 12:52:20,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=053FD8FF7D869D08,機關、學校內原使用垃圾子車裝置垃圾，垃圾費隨袋徵收後應如何因應？, 為促進垃圾減量、資源回收，落實污染者付費精神，垃圾費隨袋徵收後凡由環保局負責清運垃圾之機關、學校均仍必須配合使用專用垃圾袋清理垃圾，其具體作法是由機關、學校編列垃圾費預算，逕向環保局委託之行銷商採購專用垃圾袋使用，專用垃圾袋之規格可依機關、學校之需求自行選擇，例如，可選用較小型之專用垃圾袋供各班級或辦公室使用，然後收集至垃圾子車，交由環保局垃圾車清運，或選用大型之專用垃圾袋，盛裝各班級、辦公室以普通垃圾袋包裝之垃圾，再放入垃圾子車，交環保局垃圾車清運；除此，機關、學校亦可選擇公開招標委託本市合格之廢棄物清除機構清理垃圾，直接繳交垃圾處理費給焚化廠或掩埋場，不必另外購買使用專用垃圾袋。  ,5282.0,112-11-14 18:24,112-11-14 18:24,臺北市政府環境保護局環境清潔管理科
2023-12-17 12:52:20,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=7D7997AA6B02FA0D,無法配合環保局垃圾收運時間之民眾，應如何處理垃圾？, 本局考量無法配合垃圾車定點清運時間排出垃圾之民眾，於全市12行政區設有32處限時定點垃圾、資源（廚餘）回收收受點，大部分服務時間為每日6時至23時。民眾可至環保局網站點選垃圾、資源(廚餘)回收限時收受點，選擇離住家較近的限時收受點排出，惟所投遞之垃圾包同樣需配合使用專用垃圾袋，否則環保局將予告發處罰。 ,115337.0,112-12-06 09:11,112-12-06 09:11,臺北市政府環境保護局環境清潔管理科
2023-12-17 12:52:23,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=3BADBD4AE12985A1,大樓、公寓委託專人收垃圾，垃圾費隨袋徵收後會不會有影響？, 垃圾費隨袋徵收，對原來丟垃圾的方式並沒有影響，其不同之處只是丟垃圾時必須使用專用垃圾袋。委託清潔工收取垃圾之家戶，可以自行購買使用專用垃圾袋，將垃圾裝入專用垃圾袋後仍舊交清潔工收取轉交環保局垃圾車收運；或是仍使用普通之垃圾袋，但各委託家戶共同付費給清潔工，由清潔工購買較大型之專用垃圾袋，盛裝各家戶的垃圾交給環保局的垃圾車。只要記著「每一包垃圾都必須由污染者付費」原則，那就應該很容易瞭解垃圾費隨袋徵收之精神了。 ,7495.0,112-11-14 18:24,112-11-14 18:24,臺北市政府環境保護局環境清潔管理科
2023-12-17 12:52:23,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=86282AFC255B261F,環保局對未使用專用垃圾袋者，將以何種方式處理？," 為推動垃圾費隨袋徵收，環保局依臺北市一般廢棄物清除處理費徵收自治條例、廢棄物清理法第十二條「執行機關得視指定清除地區之特性，增訂前項一般廢棄物分類、貯存、排出之規定，並報其上級主管機關備查」規定，公告市民清理一般廢棄物應使用專用垃圾袋，未配合辦理者，環保局將依廢棄物清理法第50條規定，處新臺幣3,600元以上6,000元以下罰鍰。  ",6433.0,112-11-14 18:35,112-11-14 18:35,臺北市政府環境保護局環境清潔管理科
2023-12-17 12:52:25,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=645943CE69F22763,隨袋徵收後，可能有部分市民為逃避付費而亂丟垃圾，環保局將如何防止？," 依廢棄物清理法，亂丟垃圾行為每次可處3,600元至6,000元罰鍰，因此，環保局推動垃圾費隨袋徵收，除已加強宣導教育市民污染者付費觀念外，並將加強稽查取締，一方面增加環保局巡查頻率，一方面已招訓協查志工及環保義工，強化社區自行巡查機能，以防止內部住戶或外來市民任意棄置垃圾於社區內，確保社區環境清潔；另環保局依據「廢棄物清理法」第67條規定亦已訂有檢舉獎金制度，檢舉人可得到實收罰款一定比例之檢舉獎金，以鼓勵市民舉發亂丟垃圾情事。  ",4772.0,112-11-14 18:35,112-11-14 18:35,臺北市政府環境保護局環境清潔管理科
2023-12-17 12:52:25,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=59B089E9B132E419,垃圾費隨袋徵收後，如住家門口、庭院或土地遭不法市民亂丟垃圾，該由誰清理？, 不論住家、機關、學校或事業機構，對所轄之土地（包括門口、庭院、空地、垃圾貯存設施等），均應善盡管理責任，防止不法民眾侵入，垃圾費隨袋徵收實施後，住家、機關、學校或事業機構所轄土地如遭不法民眾棄置廢棄物，原則上應由其管理人、使用人或所有人負責清理，如管理單位未善盡清理責任時，環保局將依法告發，以督促注意改善。  ,12648.0,112-11-14 18:25,112-11-14 18:25,臺北市政府環境保護局環境清潔管理科
2023-12-17 12:52:27,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=CEA114EE4E3E85BE,學校、機關等因使用垃圾袋數量較為龐大，可否向環保局大批採購，有無打折優惠？, 機關、學校等使用大量專用垃圾袋單位，可以直接向環保局委託行銷之廠商批購專用垃圾袋備用，但因出售專用垃圾袋所收費用為清理費，屬垃圾費計費之工具，故無法提供折扣優惠。 ,3107.0,112-11-15 13:56,112-11-15 13:56,臺北市政府環境保護局資源循環管理科
2023-12-17 12:52:30,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=2F41955D6E5C1C35,廠商販售專用垃圾袋售價可否自由調整？市民採購大批專用垃圾袋後，可否自行販售給其他人？, 專用垃圾袋售價係由環保局統一公告，代售廠商或行銷商應依環保局公告專用垃圾袋售價銷售，不得任意提高價格，違者終止其販售專用垃圾袋委託合約，並處新臺幣三萬元以上，十萬元以下罰款。另未經環保局同意，市民或廠商不得販售專用垃圾袋，違者將處新臺幣三萬元以上，十萬元以下罰款，並得按次處罰，對檢舉人環保局將發給檢舉獎金，以資鼓勵，故市民或廠商不應為了蠅頭小利而違法涉險。 ,3268.0,112-11-15 13:56,112-11-15 13:56,臺北市政府環境保護局資源循環管理科
2023-12-17 12:52:30,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=39C5FE6A748A86FF,樹葉、花材、茶葉殘渣、咖啡殘渣、甘蔗渣、中藥殘渣並不是廚餘，可以回收嗎？, 這些有機物雖然無法養豬，但可堆肥再利用，請歸類為堆肥(非養豬)廚餘回收。相關疑義請洽環保局廢棄物處理管理科（電話02-27208889轉7284）。 ,13539.0,111-01-18 17:58,112-11-24 18:41,臺北市政府環境保護局廢棄物處理管理科
2023-12-17 12:52:32,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=89B978A2F82F7682,如果不小心把所有廚餘都混在一起，到底該歸類為養豬廚餘還是堆肥(非養豬)廚餘？, 混雜大量堆肥廚餘或夾雜已酸臭腐敗的食物時，請歸類為堆肥(非養豬)廚餘。相關疑義請洽環保局廢棄物處理管理科（電話02-27208889轉7284）。 ,6276.0,111-01-18 17:58,112-11-24 18:41,臺北市政府環境保護局廢棄物處理管理科
2023-12-17 12:52:34,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=2F4C9A73DB714DB9,針對各項廢棄物與環境污染行為的檢舉，市民需檢具證據資料為何?若透過1999反映或檢舉，是否亦可獲得獎金發放?, 民眾於檢舉時應敘明具體之違規事實（人、事、時、地、物），且須一併提出可資證明違規行為之具體事證（照片、影片）。另本市檢舉獎勵辦法規範對象並未包含透過1999提出之檢舉，如欲領取檢舉獎金者依臺北市檢舉違反廢棄物清理法案件獎勵辦法第三條規定，未於環保局設立之違反廢棄物清理法案件檢舉系統網站提出檢舉者，不發給獎金，詳細情形請上本局環保稽查大隊網站下方“檢舉獎勵專區”查閱，或逕洽本局環保稽查大隊洽詢，電話：(02)2592-3600。  ,4258.0,112-12-04 09:13,112-12-04 09:13,臺北市政府環境保護局環境清潔管理科
2023-12-17 12:52:35,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=9F379DE8F38368BE,檢舉獎金的規定為何？, 為鼓勵民眾勇於舉發廢棄物污染，本局訂有「臺北市檢舉違反廢棄物清理法案件獎勵辦法」，凡是於本市發現違反廢棄物清理法之行為，即可於7日內向本局檢舉，如果檢舉時有隨案檢附充分證據資料因而告發違規者，在罰款繳款後即可依檢舉事項的不同獲得百分之30至90獎金，詳情請參照首頁「檢舉獎勵專區」。  ,13120.0,112-11-14 11:25,112-11-14 11:25,臺北市政府環境保護局環保稽查大隊
2023-12-17 12:52:35,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=37625B7E10B981DC,廢日光燈管或廢玻璃容器如何回收？, 廢日光燈管或廢玻璃容器如何回收？一、廢玻璃容器為立體類的一般類回收物，請於星期二、四、六交由本局夜間清運線上資源回收車回收；日光燈泡（管）為其他類，請於星期一、二、四、五、六交由本局夜間清運線上資源回收車回收。二、民眾於攜出資源回收物時，應將日光燈泡（管）置入獨立的袋子或箱子(勿併入其他立體類回收物)；已破碎之廢玻璃容器、日光燈泡（管）應妥善包裝註明警語交付本局，避免回收時受傷。三、廢玻璃容器（如盛裝米酒、醬油、醬菜等）及日光燈泡（管），因其特性經碰撞後容易破碎，碎片容易造成割傷，將影響民眾及夜間清運線上資源回收作業人員之安全；日光燈泡（管）因內含微量汞及螢光粉等有害成分，如未妥善回收處理，其有害物質釋放到環境中，將對人體和生物產生間接、慢性傷害，長期甚至影響人體中樞神經系統功能。  ,134491.0,112-11-16 11:16,112-11-16 11:16,臺北市政府環境保護局資源循環管理科
2023-12-17 12:52:37,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=2BDFDB78303C3389,針對各項廢棄物與環境污染行為的檢舉，市民需檢具證據資料為何?, 民眾於檢舉時應敘明具體之違規事實（人、事、時、地、物），且須一併提出可資證明違規行為之具體事證（照片、影片），另依臺北市檢舉違反廢棄物清理法案件獎勵辦法第三條規定，應於環保局設立之違反廢棄物清理法案件檢舉系統網站提出檢舉，方得發給獎金；詳細情形請上本局環保稽查大隊網站“檢舉獎勵專區”查閱，或逕洽本局環保稽查大隊洽詢，電話：(02)2592-3600。 ,3858.0,112-12-04 09:14,112-12-04 09:14,臺北市政府環境保護局環境清潔管理科
2023-12-17 12:52:37,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=6AF3BA1CFA2056FA,如何申請臺北市政府環境保護局木柵垃圾焚化廠博嘉運動公園「游泳池兒童證」？, 1.凡設籍於本市內湖區、南港區、文山區、士林區、北投區未滿14歲之兒童皆可申請，請攜帶戶口名簿正本或戶籍謄本（3個月內）、一吋照片2張（3個月內）親自或委託至博嘉運動公園服務臺辦理。2.進入「市民服務大平臺」首頁後，於申辦案件-依機關分類區域，點選「環境保護局」並點選「申請臺北市垃圾處理廠場回饋設施游泳池兒童證」辦理。備註：上述戶口名簿、戶籍謄本須為最新無異動資料，可使用電子戶籍謄本(申請網址：https://www.ris.gov.tw) ,7206.0,112-05-22 15:40,112-11-17 14:37,臺北市政府環境保護局木柵垃圾焚化廠
2023-12-17 12:52:40,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=A119912515335C14,家戶排出少量未施放過之鞭炮收運方式, 先請市民將未施放過之鞭炮浸泡自來水後，再另外盛裝(紙袋、一般塑膠袋等)與專用袋分開併交線上清潔隊收運，或以電話預約方式辦理(比照大型廢棄物清理方式)。 ,11637.0,112-11-14 18:25,112-11-14 18:25,臺北市政府環境保護局環境清潔管理科
2023-12-17 12:52:42,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=C3E67A826AC3CE8B,環保局稽查人員於執勤過程中是否要出示相關證件？若值勤過程中未出示相關證件，民眾可否要求出示相關證件？, 為有效執行公權力並提昇為民服務品質，本局對於各類稽查勤務訂有稽查作業程序，規定稽查人員於執行勤務時須配帶稽查證或服務證，並應主動出示證明文件表明身分，以方便民眾辨識，民眾如有疑問亦可以要求稽查人員出示證件或相關文件。  ,17197.0,112-11-14 11:25,112-11-14 11:25,臺北市政府環境保護局環保稽查大隊
2023-12-17 12:52:44,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=2DD9A6C810737E2C,廚餘回收資訊如何查詢?, 廚餘回收相關資訊，請至本局相關網站查詢  (廚餘回收) ,8152.0,112-11-16 11:16,112-11-16 11:16,臺北市政府環境保護局資源循環管理科
2023-12-17 12:52:46,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=22934A012631D8F9,廚餘回收疑問如何洽詢?, 養豬廚餘回收疑問，電話27208889轉1757，堆肥廚餘回收疑問轉7291 ,5361.0,112-11-16 11:17,112-11-16 11:17,臺北市政府環境保護局資源循環管理科
2023-12-17 12:52:49,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=DBADFCBDD02EEA06,專用垃圾袋何時實施降價？, 本府於102年2月19日宣布，本市專用垃圾袋自102年3月1日零時起降價，由每公升0.45元調降為每公升0.36元。 ,6032.0,112-11-15 13:54,112-11-15 13:54,臺北市政府環境保護局資源循環管理科
2023-12-17 12:52:51,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=7ECF0525720B0B22,延慧書庫索取資格為何？, 實體索取及線上索取資格如下：索取及兌換對象分五類：學生、低收入戶、中低收入戶、身心障礙者及一般民眾1.學生憑有效之學生證或身心障礙者、低收及中低收入戶憑政府機關核發之證明文件，每月可免費索取10本舊書(每戶每月以1次為限，不得代領)2.一般民眾憑15顆電池可兌換1本舊書(每次以10本為限，每月不限次數)3.寒暑假期間（每年1-3月及7-10月）可索取數量加碼為2倍（即可每月索取20本舊書，一般民眾則可索取2本舊書）實體索取部分：內湖再生家具展示場（內湖區行忠路178巷1號）萬華再生家具展示場（萬華區環河南路2段102號）線上索取部分：詳細請至延慧書庫網站查詢（延慧書庫）  ,6257.0,112-11-16 11:17,112-11-16 11:17,臺北市政府環境保護局資源循環管理科
2023-12-17 12:52:53,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=887333BAEB4A8F33,目前「室內空氣品質管理法」及其相關法規有那些?目前施行狀況為何?, 「室內空氣品質管理法」已於今101年11月23日正式施行，另環境部亦於該日訂定發布「室內空氣品質管理法施行細則」、「室內空氣品質標準」、「室內空氣品質維護管理專責人員設置管理辦法」、「室內空氣品檢驗測定管理辦法」及「違反室內空氣品質管理法罰鍰額度裁罰準則」等5項相關法規，並於101年11月23日同步施行。另環境部於103年1月23日公告「應符合室內空氣品質管理法之第一批公告場所」，並於103年7月1日正式生效；另環境部於106年1月11日公告「應符合室內空氣品質管理法之第二批公告場所」，並於106年1月11日正式生效；另環境部分別於110年7月2日訂定發布「室內空氣品質自主管理標章推動作業要點」及111年7月1日修正發布「室內空氣品質檢驗測定管理辦法」。  ,5248.0,112-11-16 16:21,112-11-16 16:21,臺北市政府環境保護局空污噪音防制科
2023-12-17 12:52:55,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=7CD777F8DF7D4506,公私場所若有需要協助室內空品檢驗，環保局如何協助?, 針對民眾陳情案件之公共場所之室內空氣品質狀況，本府環保局可提供室內空氣品質巡檢初測服務；惟直讀式儀器巡檢初測結果僅供管理參考用，若涉及法令規定或其他檢測項目則需另採標準方法檢驗。有巡檢需求之單位或場所皆可逕以市民熱線(1999)提出申請或逕洽環保局專人洽詢(02-2728-7243)  ,4241.0,112-11-16 16:21,112-11-16 16:21,臺北市政府環境保護局空污噪音防制科
2023-12-17 12:52:58,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=816069828DCE2433,「室內空氣品質管理法」於101年11月23日之施行，環保局有何因應作法？, 為因應「室內空氣品質管理法」施行，本府環保局有以下因應作為:(一)本府環保局自104年起推動本市公共場所室內空氣品質管理宣導相關計畫，預計辦理宣導說明會以講解相關資訊及進行採樣檢測以確保公共場所之室內空氣品質；而未來民眾或場所若有檢測室內空氣品質之需求，本府環保局亦可協助進行初測(直讀式儀器)及檢測(標準方法檢驗)。(二)本府環保局目前已備有直讀式儀器供現場巡查之用。(三)本府環保局也將分批辦理稽查人員訓練，以因應該法施行後之稽巡查勤務；本府環保局並已建立本市公共場所室內空氣品質資訊網及成立室內空品專家輔導團，以有效提供本市民眾及列管場所室內空氣品質相關資料及協助改善。(四)本府環保局也將配合環保署專案輔導計畫，加強預計公告場所之巡檢、室內空氣品質現場輔導及建議改善；而針對該法公告之列管場所，屆時若查有不符合室內空氣品質狀況，本府環保局亦不會現場開單處分，將依該法規定給予合理改善期限。 ,6150.0,112-11-16 16:22,112-11-16 16:22,臺北市政府環境保護局空污噪音防制科
2023-12-17 12:53:00,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=191C34EACA2479FF,臺北市環保局之室內空品管理技術輔導團如何運作?如何申請?, 本府環保局將結合室內空氣品質輔導管理及空調改善之專家學者組成技術輔導團，除了可提供室內空氣品質管理及技術之建議與諮詢外，亦會透過現場巡檢協助本市公告場所進行室內空氣品質輔導改善；另該局也會持續推動環保署「室內空氣品質自主管理標章推動作業要點」，鼓勵公私場所投入自主管理工作，為提升公私場所室內空氣品質。有輔導需求之場所皆可逕洽環保局專人洽詢(02-2728-7243)。 ,3646.0,112-11-16 16:24,112-11-16 16:24,臺北市政府環境保護局空污噪音防制科
2023-12-17 12:53:02,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=692866AA1E4AD20D,如何取得「公共場所室內空氣品質自主管理標章」?, 為提升公共場所室內空氣品質自主性，環境部於110年7月2日發布「室內空氣品質自主管理標章推動作業要點」，鼓勵公私場所取得自主管理標章，主要提供19類型場所申請包含原公告列管場所類型及敏感族群場所(托嬰中心、幼兒園及產後護理之家)，有意願申請標章之場所可至「環境部室內空氣品質資訊網」查詢申請資訊(連結)或可逕洽環保局專人洽詢(02-2728-7243) ,6740.0,112-11-16 16:25,112-11-16 16:25,臺北市政府環境保護局空污噪音防制科
2023-12-17 12:53:05,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=8ABC17582DEBF6B8,公告場所不符合室內空氣品質標準之罰則為何?, 公告場所不符合室內空氣品質標準者，經主管機關命其限期改善，屆期未改善者，處所有人、管理人或使用人新臺幣5萬元以上25萬元以下罰鍰。 ,4417.0,112-11-16 16:25,112-11-16 16:25,臺北市政府環境保護局空污噪音防制科
2023-12-17 12:53:07,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=F5D94F10DF2AFF2A,「室內空氣品質管理法」之公告場所依法有何義務?, 被公告場所應設置室內空氣品質維護管理專責人員、訂定室內空氣品質維護管理計畫、定期實施室內空氣品質檢驗測定，並應使其列管區域符合室內空氣品質標準。依據環保署103年1月23日環署空字第1030006258號公告，「應符合室內空氣品質管理法之第一批公告場所」，場所所有人、管理人或使用人應於104年6月30日前設置室內空氣品質維護管理專責人員，於104年12月31日前訂定室內空氣品質維護管理計畫、於105年6月30日前實施室內空氣品質定期檢驗測定、公布檢驗測定結果及作成紀錄。依據環保署106年1月11日環署空字第10600016441號公告，「應符合室內空氣品質管理法之第二批公告場所」，場所所有人、管理人或使用人應於106年1月10日前設置室內空氣品質維護管理專責人員、訂定室內空氣品質維護管理計畫，並於106年1月10日前實施室內空氣品質定期檢驗測定、上網申報完成並公布檢驗測定結果張貼於明顯處。 ,5037.0,112-11-16 16:26,112-11-16 16:26,臺北市政府環境保護局空污噪音防制科
2023-12-17 12:53:09,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=76A765B816CE35B1,「室內空氣品質管理法」之管制對象為何?管制類別為何?, (ㄧ)公告場所係指環境部所公告應符合「室內空氣品質管理法」之公眾場所。該法之管制對象僅限於供公眾使用之場所，包含密閉或半密閉之公眾使用建築物及大眾運輸工具之搭乘空間。當該公眾場所係屬環保署之公告場所者，始需受「室內空氣品質管理法」所管。(二)該法所管之公眾場所包含：(1)教育場所(高中以下學校及幼兒園)、(2)社教機構（大學、圖書館、博物館、美術館、補習班等）、(3)醫療社福利機構(醫院、安養院)、(4)政府機關及公民營企業辦公場所、(5)交通搭乘場站(高鐵、台鐵、捷運車站、轉運站及機場)、(6)金融郵電營業所、(7)運動場所、(8)集會活動場所(表演廳、禮堂、展覽室、會議廳等)、(9)展演娛樂場所(歌劇院、電影院、視聽歌唱業等)、(10)公眾消費娛樂場所(旅館、商場、市場、餐飲店等)、(11)大眾運輸工具…等11大類。該法之管制對象僅限於該類場所中供公眾使用部分，環境部視各類場所之公眾聚集量、進出量、危害風險程度及場所特殊需求逐批公告，未被公告之場所尚不受該法所管。 ,5885.0,112-11-16 16:26,112-11-16 16:26,臺北市政府環境保護局空污噪音防制科
2023-12-17 12:53:11,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=9B8E6CB98C8AC793,除環境部之外，是否有其他與「室內空氣品質管理法」相關的單位?, (一)依「室內空氣品質管理法」之規定，環境部應整合規劃及推動室內空氣品質管理相關工作，訂定、修正室內空氣品質管理法規與室內空氣品質標準及檢驗測定或監測方法；且各級目的事業主管機關應輔導其主管場所改善其室內空氣品質。(二)另建築主管機關(營建署)需負責建築物通風設施、建築物裝修管理及建築物裝修建材管理相關事項，經濟主管機關(經濟部)需負責裝修材料與商品逸散空氣污染物之國家標準及空氣清淨機（器）國家標準等相關事項，衛生主管機關(衛福部)需負責傳染性病原之防護與管理、醫療機構之空調標準及菸害防制等相關事項，以及交通主管機關(交通部)需負責大眾運輸工具之空調設備通風量及通風設施維護管理相關事項。 ,4217.0,112-11-16 16:27,112-11-16 16:27,臺北市政府環境保護局空污噪音防制科
2023-12-17 12:53:12,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=C6AC8143DC6A4257,「室內空氣品質管理法」所指之室內空氣污染物有哪些?目前標準為何?, (一)室內空氣污染物係指室內空氣中常態逸散，經長期性暴露足以直接或間接妨害國民健康或生活環境之物質。包括二氧化碳、一氧化碳、甲醛、總揮發性有機化合物、細菌、真菌、粒徑小於等於十微米之懸浮微粒（PM10）、粒徑小於等於二.五微米之懸浮微粒（PM2.5）、臭氧等9種。(二)依據環保署101年11月23日公告之「室內空氣品質標準」，9項室內空氣品質如下：二氧化碳(CO2)為1000ppm（八小時平均）、一氧化碳(CO)為9ppm（八小時平均）、甲醛(HCHO)為0.08ppm（一小時平均）、總揮發性有機化合物(TVOC，包含：十二種揮發性有機物之總和)為0.56ppm（一小時平均）、細菌為1500 CFU/m3（菌落數/立方公尺）（最高值）、真菌為1000CFU/m3（菌落數/立方公尺）（最高值）（但真菌濃度室內外比值小於等於1.3者不在此限）、PM10為75 μg/m3（二十四小時平均）、PM2.5為35μg/m3（二十四小時平均）、臭氧（O3）為0.06ppm（八小時平均）。 ,54653.0,112-11-16 16:28,112-11-16 16:28,臺北市政府環境保護局空污噪音防制科
2023-12-17 12:53:14,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=92FAFFA034729EEA,何謂「室內空氣品質」?, 室內空氣品質係指室內空氣污染物之濃度、空氣中之溼度及溫度。 ,5606.0,112-11-28 17:00,112-11-28 17:00,臺北市政府環境保護局空污噪音防制科
